|YEAR|	|MONTH|	|NUMBER OF HURRICANES|
1901,     Jul,     1
1901,     Aug,     3
1901,     Sep,     1
1901,     Oct,     1
1901,     Nov,     0
1901,     Dec,     0
1902,     Jan,     0
1902,     Feb,     0
1902,     Mar,     0
1902,     Apr,     0
1902,     May,     0
1902,     Jun,     1
1902,     Jul,     0
1902,     Aug,     0
1902,     Sep,     1
1902,     Oct,     1
1902,     Nov,     0
1902,     Dec,     0
1903,     Jan,     0
1903,     Feb,     0
1903,     Mar,     0
1903,     Apr,     0
1903,     May,     0
1903,     Jun,     0
1903,     Jul,     1
1903,     Aug,     1
1903,     Sep,     3
1903,     Oct,     1
1903,     Nov,     1
1903,     Dec,     0
1904,     Jan,     0
1904,     Feb,     0
1904,     Mar,     0
1904,     Apr,     0
1904,     May,     0
1904,     Jun,     1
1904,     Jul,     0
1904,     Aug,     0
1904,     Sep,     2
1904,     Oct,     1
1904,     Nov,     0
1904,     Dec,     0
1905,     Jan,     0
1905,     Feb,     0
1905,     Mar,     0
1905,     Apr,     0
1905,     May,     0
1905,     Jun,     0
1905,     Jul,     0
1905,     Aug,     0
1905,     Sep,     0
1905,     Oct,     1
1905,     Nov,     0
1905,     Dec,     0
1906,     Jan,     0
1906,     Feb,     0
1906,     Mar,     0
1906,     Apr,     0
1906,     May,     0
1906,     Jun,     1
1906,     Jul,     0
1906,     Aug,     1
1906,     Sep,     2
1906,     Oct,     1
1906,     Nov,     1
1906,     Dec,     0
1908,     Jan,     0
1908,     Feb,     0
1908,     Mar,     1
1908,     Apr,     0
1908,     May,     1
1908,     Jun,     0
1908,     Jul,     1
1908,     Aug,     0
1908,     Sep,     2
1908,     Oct,     1
1908,     Nov,     0
1908,     Dec,     0
1909,     Jan,     0
1909,     Feb,     0
1909,     Mar,     0
1909,     Apr,     0
1909,     May,     0
1909,     Jun,     1
1909,     Jul,     1
1909,     Aug,     1
1909,     Sep,     1
1909,     Oct,     1
1909,     Nov,     1
1909,     Dec,     0
1910,     Jan,     0
1910,     Feb,     0
1910,     Mar,     0
1910,     Apr,     0
1910,     May,     0
1910,     Jun,     0
1910,     Jul,     0
1910,     Aug,     0
1910,     Sep,     1
1910,     Oct,     1
1910,     Nov,     0
1910,     Dec,     0
1911,     Jan,     0
1911,     Feb,     0
1911,     Mar,     0
1911,     Apr,     0
1911,     May,     0
1911,     Jun,     0
1911,     Jul,     0
1911,     Aug,     1
1911,     Sep,     1
1911,     Oct,     0
1911,     Nov,     0
1911,     Dec,     0
1912,     Jan,     0
1912,     Feb,     0
1912,     Mar,     0
1912,     Apr,     0
1912,     May,     0
1912,     Jun,     0
1912,     Jul,     0
1912,     Aug,     0
1912,     Sep,     1
1912,     Oct,     2
1912,     Nov,     1
1912,     Dec,     0
1913,     Jan,     0
1913,     Feb,     0
1913,     Mar,     0
1913,     Apr,     0
1913,     May,     0
1913,     Jun,     1
1913,     Jul,     0
1913,     Aug,     1
1913,     Sep,     0
1913,     Oct,     2
1913,     Nov,     0
1913,     Dec,     0
1915,     Jan,     0
1915,     Feb,     0
1915,     Mar,     0
1915,     Apr,     0
1915,     May,     0
1915,     Jun,     0
1915,     Jul,     1
1915,     Aug,     3
1915,     Sep,     1
1915,     Oct,     0
1915,     Nov,     0
1915,     Dec,     0
1916,     Jan,     0
1916,     Feb,     0
1916,     Mar,     0
1916,     Apr,     0
1916,     May,     0
1916,     Jun,     1
1916,     Jul,     2
1916,     Aug,     3
1916,     Sep,     2
1916,     Oct,     2
1916,     Nov,     0
1916,     Dec,     0
1917,     Jan,     0
1917,     Feb,     0
1917,     Mar,     0
1917,     Apr,     0
1917,     May,     0
1917,     Jun,     0
1917,     Jul,     0
1917,     Aug,     1
1917,     Sep,     1
1917,     Oct,     0
1917,     Nov,     0
1917,     Dec,     0
1918,     Jan,     0
1918,     Feb,     0
1918,     Mar,     0
1918,     Apr,     0
1918,     May,     0
1918,     Jun,     0
1918,     Jul,     0
1918,     Aug,     2
1918,     Sep,     1
1918,     Oct,     0
1918,     Nov,     0
1918,     Dec,     0
1919,     Jan,     0
1919,     Feb,     0
1919,     Mar,     0
1919,     Apr,     0
1919,     May,     0
1919,     Jun,     0
1919,     Jul,     0
1919,     Aug,     0
1919,     Sep,     1
1919,     Oct,     0
1919,     Nov,     0
1919,     Dec,     0
1920,     Jan,     0
1920,     Feb,     0
1920,     Mar,     0
1920,     Apr,     0
1920,     May,     0
1920,     Jun,     0
1920,     Jul,     0
1920,     Aug,     0
1920,     Sep,     3
1920,     Oct,     0
1920,     Nov,     0
1920,     Dec,     0
1921,     Jan,     0
1921,     Feb,     0
1921,     Mar,     0
1921,     Apr,     0
1921,     May,     0
1921,     Jun,     1
1921,     Jul,     0
1921,     Aug,     0
1921,     Sep,     3
1921,     Oct,     1
1921,     Nov,     0
1921,     Dec,     0
1922,     Jan,     0
1922,     Feb,     0
1922,     Mar,     0
1922,     Apr,     0
1922,     May,     0
1922,     Jun,     0
1922,     Jul,     0
1922,     Aug,     0
1922,     Sep,     1
1922,     Oct,     1
1922,     Nov,     0
1922,     Dec,     0
1923,     Jan,     0
1923,     Feb,     0
1923,     Mar,     0
1923,     Apr,     0
1923,     May,     0
1923,     Jun,     0
